age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
29,Private,Assoc-voc,Married-AF-spouse,Farming-fishing,Husband,Male,United-States,>50K
22,Private,Some-college,Never-married,Sales,Not-in-family,Female,United-States,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Own-child,Female,United-States,>50K
30,Private,Some-college,Never-married,Exec-managerial,Own-child,Female,United-States,<=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Female,Italy,<=50K
26,Private,Masters,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
46,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
60,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,United-States,<=50K
51,Federal-gov,Some-college,Separated,Prof-specialty,Not-in-family,Female,United-States,>50K
43,Private,Some-college,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
19,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
64,Private,HS-grad,Divorced,Craft-repair,Unmarried,Male,United-States,<=50K
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
22,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
47,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,United-States,>50K
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
30,Private,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
20,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Other-relative,Female,South,<=50K
67,Private,10th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
40,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,United-States,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
63,Federal-gov,HS-grad,Widowed,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Female,United-States,<=50K
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
36,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,Female,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
51,Local-gov,9th,Separated,Other-service,Other-relative,Female,United-States,<=50K
23,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
42,Local-gov,7th-8th,Married-spouse-absent,Other-service,Not-in-family,Female,Puerto-Rico,<=50K
22,Private,HS-grad,Never-married,Sales,Not-in-family,Female,United-States,<=50K
59,Private,9th,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
31,Private,Bachelors,Widowed,Adm-clerical,Unmarried,Male,United-States,<=50K
38,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
55,Private,1st-4th,Divorced,Priv-house-serv,Unmarried,Female,Cuba,<=50K
28,Private,HS-grad,Separated,Craft-repair,Own-child,Male,United-States,<=50K
67,Private,HS-grad,Divorced,Sales,Not-in-family,Female,United-States,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Female,United-States,<=50K
19,Private,Some-college,Never-married,Other-service,Own-child,Female,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
39,Private,Bachelors,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
20,Private,Some-college,Never-married,Sales,Own-child,Male,United-States,<=50K
70,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,Female,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
28,Self-emp-not-inc,HS-grad,Never-married,Machine-op-inspct,Other-relative,Male,United-States,<=50K
17,Private,10th,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
31,Private,Assoc-voc,Never-married,Other-service,Unmarried,Female,United-States,<=50K
40,Private,Some-college,Divorced,Transport-moving,Not-in-family,Male,United-States,>50K
19,Private,Some-college,Never-married,Adm-clerical,Other-relative,Male,Nicaragua,<=50K
28,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Other-relative,Female,Columbia,<=50K
42,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,India,>50K
44,Private,HS-grad,Never-married,Other-service,Own-child,Male,United-States,<=50K
38,Private,HS-grad,Separated,Sales,Unmarried,Female,United-States,<=50K
74,Self-emp-not-inc,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Male,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
39,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,United-States,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
52,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
19,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
22,Private,Some-college,Never-married,Other-service,Own-child,Female,United-States,<=50K
70,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,>50K
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
30,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
21,Private,HS-grad,Never-married,Other-service,Other-relative,Male,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
30,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
22,Private,Some-college,Married-civ-spouse,Sales,Wife,Female,Puerto-Rico,<=50K
20,Private,12th,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
31,Private,Some-college,Divorced,Prof-specialty,Not-in-family,Female,United-States,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
65,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
60,Private,HS-grad,Divorced,Protective-serv,Not-in-family,Male,United-States,<=50K
28,Self-emp-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
28,Private,HS-grad,Never-married,Craft-repair,Unmarried,Male,Mexico,<=50K
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
34,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,>50K
58,Private,HS-grad,Divorced,Other-service,Unmarried,Female,United-States,<=50K
66,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
23,Private,7th-8th,Never-married,Craft-repair,Not-in-family,Male,Mexico,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
24,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Own-child,Male,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
23,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
27,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Female,Hong,<=50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
35,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Male,United-States,<=50K
33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
90,Self-emp-not-inc,Prof-school,Widowed,Prof-specialty,Not-in-family,Male,United-States,<=50K
39,State-gov,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
30,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
20,Private,11th,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
30,Local-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,Male,United-States,<=50K
41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,>50K
31,Private,HS-grad,Never-married,Tech-support,Not-in-family,Female,United-States,<=50K
37,Private,Masters,Never-married,Exec-managerial,Not-in-family,Male,United-States,>50K
63,Private,11th,Widowed,Sales,Not-in-family,Female,United-States,<=50K
36,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Female,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
60,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,United-States,<=50K
50,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
46,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Male,Portugal,<=50K
49,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
20,Private,Some-college,Never-married,Transport-moving,Own-child,Male,United-States,<=50K
51,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Male,United-States,>50K
60,Private,HS-grad,Separated,Other-service,Not-in-family,Female,United-States,<=50K
48,Private,Masters,Divorced,Prof-specialty,Not-in-family,Male,United-States,<=50K
32,Private,11th,Divorced,Transport-moving,Own-child,Male,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
46,Private,HS-grad,Divorced,Tech-support,Not-in-family,Female,United-States,<=50K
32,Private,10th,Never-married,Other-service,Unmarried,Female,United-States,<=50K
22,Private,Some-college,Never-married,Prof-specialty,Unmarried,Female,United-States,<=50K
59,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
43,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,United-States,<=50K
27,State-gov,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
38,Private,Some-college,Divorced,Tech-support,Unmarried,Female,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
25,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,United-States,<=50K
49,State-gov,Some-college,Divorced,Adm-clerical,Own-child,Male,United-States,<=50K
53,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,Italy,<=50K
34,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
48,Private,11th,Separated,Other-service,Not-in-family,Female,United-States,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
53,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
51,Private,11th,Separated,Other-service,Not-in-family,Female,Jamaica,<=50K
40,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
17,Private,11th,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
50,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
40,Private,Assoc-voc,Divorced,Sales,Not-in-family,Male,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
80,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Unmarried,Male,United-States,<=50K
20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Male,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Male,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
46,Private,Some-college,Separated,Sales,Not-in-family,Male,United-States,<=50K
48,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
24,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
36,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
50,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
44,Local-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Male,United-States,>50K
53,Private,10th,Divorced,Craft-repair,Not-in-family,Male,United-States,<=50K
53,Private,Some-college,Widowed,Exec-managerial,Unmarried,Female,United-States,<=50K
44,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
33,Private,Some-college,Separated,Other-service,Unmarried,Female,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
18,Private,10th,Never-married,Other-service,Other-relative,Male,United-States,<=50K
47,State-gov,Some-college,Divorced,Craft-repair,Unmarried,Male,United-States,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Male,United-States,<=50K
44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
42,Local-gov,Some-college,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
25,Private,11th,Separated,Craft-repair,Own-child,Male,United-States,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
20,Private,Some-college,Never-married,Other-service,Own-child,Male,United-States,<=50K
51,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Male,United-States,<=50K
35,Private,Assoc-voc,Married-spouse-absent,Prof-specialty,Unmarried,Female,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
34,Private,HS-grad,Separated,Adm-clerical,Unmarried,Female,United-States,<=50K
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,Canada,>50K
45,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
45,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,>50K
23,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
36,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
54,Private,1st-4th,Married-civ-spouse,Other-service,Husband,Male,Mexico,<=50K
46,Private,Some-college,Divorced,Craft-repair,Unmarried,Male,United-States,>50K
26,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
49,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
28,Private,Some-college,Never-married,Sales,Not-in-family,Male,India,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,Female,United-States,<=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Male,United-States,<=50K
47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
40,Private,Assoc-voc,Never-married,Sales,Unmarried,Female,United-States,>50K
27,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
38,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Male,United-States,<=50K
26,State-gov,Some-college,Never-married,Protective-serv,Own-child,Male,United-States,<=50K
25,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
24,Private,Some-college,Never-married,Sales,Own-child,Male,United-States,<=50K
34,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
57,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,Male,United-States,>50K
35,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Female,United-States,<=50K
45,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Female,United-States,<=50K
29,Private,Assoc-voc,Never-married,Sales,Not-in-family,Male,United-States,<=50K
46,Private,10th,Divorced,Machine-op-inspct,Unmarried,Male,United-States,<=50K
25,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
44,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Male,Japan,<=50K
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
56,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
17,Private,10th,Never-married,Sales,Other-relative,Male,United-States,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
36,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
34,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,United-States,>50K
57,Private,Some-college,Divorced,Exec-managerial,Other-relative,Female,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
17,Private,11th,Never-married,Other-service,Own-child,Male,Haiti,<=50K
20,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
33,Private,Some-college,Never-married,Sales,Not-in-family,Female,United-States,<=50K
40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
62,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Female,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
23,Private,Some-college,Never-married,Protective-serv,Own-child,Female,United-States,<=50K
39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
71,Private,Bachelors,Divorced,Sales,Not-in-family,Female,United-States,>50K
33,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,El-Salvador,<=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,Male,United-States,<=50K
21,Private,HS-grad,Never-married,Exec-managerial,Own-child,Male,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
17,Private,11th,Never-married,Protective-serv,Own-child,Female,United-States,<=50K
20,Private,Assoc-acdm,Never-married,Other-service,Own-child,Female,United-States,<=50K
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
44,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
33,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
25,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
37,Federal-gov,HS-grad,Divorced,Handlers-cleaners,Unmarried,Male,United-States,<=50K
24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
18,Private,12th,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
38,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Female,United-States,<=50K
33,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
40,Federal-gov,Masters,Never-married,Tech-support,Not-in-family,Female,United-States,<=50K
43,Private,Masters,Divorced,Prof-specialty,Not-in-family,Male,Canada,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,United-States,>50K
25,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
63,Private,Some-college,Separated,Machine-op-inspct,Other-relative,Female,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
17,Private,10th,Never-married,Priv-house-serv,Other-relative,Male,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,>50K
25,Private,HS-grad,Never-married,Other-service,Other-relative,Female,United-States,<=50K
67,Private,HS-grad,Widowed,Other-service,Not-in-family,Female,United-States,<=50K
50,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
56,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Male,Poland,<=50K
27,Private,Some-college,Never-married,Other-service,Not-in-family,Male,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
25,Private,Bachelors,Never-married,Prof-specialty,Own-child,Male,United-States,<=50K
27,Federal-gov,HS-grad,Never-married,Tech-support,Own-child,Female,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
41,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,United-States,>50K
28,Self-emp-inc,HS-grad,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
29,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
24,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,Male,United-States,<=50K
24,Private,11th,Never-married,Craft-repair,Not-in-family,Male,Jamaica,<=50K
59,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,United-States,<=50K
34,Private,Bachelors,Never-married,Sales,Unmarried,Female,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
56,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
22,Private,Some-college,Never-married,Transport-moving,Own-child,Female,United-States,<=50K
46,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Not-in-family,Male,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Female,United-States,<=50K
41,Private,Bachelors,Never-married,Other-service,Own-child,Female,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
32,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
26,Private,Some-college,Divorced,Sales,Own-child,Female,United-States,<=50K
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
28,Private,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
42,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,>50K
43,State-gov,Assoc-acdm,Married-spouse-absent,Other-service,Unmarried,Female,United-States,<=50K
46,Private,Masters,Divorced,Exec-managerial,Unmarried,Female,United-States,<=50K
23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Other-relative,Female,United-States,<=50K
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
